sample_id,window_id,user_id,ht_mean,ht_std,dd_mean,dd_std,ud_mean,ud_std,typing_speed,backspace_count,backspace_ratio,total_duration,key_count,label
11,0,jure,130.55499999821185,46.843259660663,232.82564102533536,338.35964534973556,99.72564102747502,322.1342336255469,4.390056521977721,3,0.075,9.1115,40,1
11,1,jure,137.52999999672176,40.452671108238846,196.8743589749703,242.4868928202306,59.86666667002898,250.82505838985847,5.104645227156713,1,0.025,7.836,40,1
11,2,jure,148.3799999907613,58.2068260566159,368.48461538400403,729.1996844214403,221.81538462486023,733.9873814794747,2.742355683532154,2,0.05,14.586,40,1
11,3,jure,134.9425000011921,24.353704929907895,293.61538461538464,968.8277742579953,159.15384615231784,960.4043643204512,3.446879281673899,0,0.0,11.604699999988078,40,1
11,4,jure,124.95499999672174,42.89894491912555,323.8384615396842,534.9689224712394,198.78205128663626,544.3764835387127,3.137082669959329,3,0.075,12.750700000047683,40,1
11,5,jure,122.0425000026822,27.54313787219295,189.3282051285108,288.3514895308118,66.86666666391568,285.9471713245546,5.3408104679885176,0,0.0,7.4895,40,1
11,6,jure,124.77749999463558,46.34897240896477,257.22307692277127,248.3692479225821,133.51538462058093,251.25439609268247,3.9222607911245864,3,0.075,10.198199999988079,40,1
11,7,jure,120.74499999731779,32.142595958972635,178.95128205036505,162.06468457113147,61.233333335472985,162.29504523985142,5.541778079515112,0,0.0,7.217899999976158,40,1
11,8,jure,126.19749999940396,35.32830654433418,150.78974359004926,90.43363566531528,23.741025641942635,95.55566968265958,6.69590545380163,2,0.05,5.973800000011921,40,1
11,9,jure,133.55999999940394,32.28816191625737,143.2410256404143,78.43432568012943,8.625641025029696,82.65504380293957,7.043741635615953,0,0.0,5.678799999952316,40,1
11,10,jure,119.40500000268221,40.59475920465795,194.52051281929016,125.10123732538064,73.4846153809474,127.65402670201875,5.234163384434538,1,0.025,7.642099999964238,40,1
11,11,jure,121.49249999523163,29.37271172533799,165.79999999969434,232.92583830629408,43.558974363865,234.98508159262846,6.0989555538614,0,0.0,6.5585,40,1
11,12,jure,125.64749999940395,38.45273064208404,144.0461538464595,63.66052533353955,18.884615386143707,66.5535201619318,6.941552131013423,0,0.0,5.762400000035763,40,1
11,13,jure,129.65749999731779,36.366776651754776,155.12564102655801,109.52974942790355,24.18205128571926,98.36056347287771,6.525924233981566,0,0.0,6.129400000035763,40,1
11,14,jure,135.75500000566245,39.207926178932716,169.05641025610458,143.07166537335283,34.002564097062134,132.71260733385265,5.920400219044362,0,0.0,6.756300000011921,40,1
